filepath,label,split,augmented
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0154.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0155.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0156.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0157.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0158.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0159.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\Beauty\train\aug_Beauty_0160.jpg,Beauty,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore13_png.rf.614a3054bdaef1ba86de378e2807ef3d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\mako1_png.rf.39156945b54de01632414f7715083d17.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore5_png.rf.946055e46213c84fec49312754172b3f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd2_jpg.rf.0793dc489ad927161473e33c96cb7dfa.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako2_png.rf.017ff54f2d571e2ab97b7272c12c88c0.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd12_png.rf.4d5c9dca7be5c9f2432f3011a222f19c.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk7_png.rf.12b578f2ab11e7322c777e947be45b7f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\bk18_png.rf.0fcd605e1085c31bc788b75c15c59a4d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji7_png.rf.0f83cd1ffb6305f09ad246e8b30a9926.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\solaria8_png.rf.924b94cd644793f6eb29e8999a572f21.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria6_png.rf.7b0e93c8d4b5237145a1059cdc7f6733.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux7_jpg.rf.026b93dbbebb141d07bffe8dee823658.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux3_jpeg.rf.4028f7172a333be7f79c8a3f0c75fc38.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji8_png.rf.5ee97c26a454fee582ca03d2f3d3264c.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore7_png.rf.1afb4996fa9c9b9669f7a4daf4aa5a0a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux1_jpeg.rf.e42997938a47135985f09b51a0d2981d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\mako20_jpeg.rf.99e5024e3bce5c481e7b494cad15323b.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\sbux17_jpg.rf.dccf583976fd9b874853ca03200f65e5.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore6_png.rf.66eaee8a86ab8f5ba67049c3fe851559.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\bk9_png.rf.932b15e549e26c0cb6570de5232f63db.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\sbux18_jpg.rf.895a80603f455a441448b33cf2ef5cc0.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux19_png.rf.3653ac28f03f3a8171ed072ef1d921cc.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria16_png.rf.e305fa6b0fb21290f5fc0fc55910aaf0.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd1_jpg.rf.85b7ce9e33cebec9517fd71d487a1f8e.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\sbux4_png.rf.9ecb6f0448c60028fe946af20928aa4e.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd7_png.rf.d85771000bef0fad3e40d4f986c0307b.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\mako10_png.rf.71b04da7fe9bd165954c3c101db8c1f8.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\tongtji17_png.rf.b7c723fa528d8ea8b2a8c2859036e604.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji16_png.rf.e094678e0fbc2f53b0d4e87592ceaf03.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\fore12_png.rf.e413d771abdfbbe23e28e063a2978086.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore8_png.rf.77c4758ce8a2c713f35c3a3b07126e48.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd16_png.rf.8c8656253b199ed6e07727782a5f6bc8.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako18_png.rf.d01ae218af1e7cc147a98043e4732e73.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\tongtji6_png.rf.bcf1a75fbf3e81656e85812b9d2dd223.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\tongtji10_png.rf.5b83e953fd9868e8fa92f6bc79781996.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji5_png.rf.3e272128a3519d4a37a1c02877149984.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\tongtji11_png.rf.908147c8f74bfffa89ad9d0d51f462a1.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\mako3_png.rf.b02214a0723988da9cd317792beeaf83.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\mako8_png.rf.b3d1f530f292958bb089ff66ee1009b4.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\fore17_png.rf.0f1f8b58b7b9cf7cd1e36313bab53f6a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria13_png.rf.bcffb500279af1b050a7a1903673e533.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk8_png.rf.55d1bb430587a5380b59d8e4cedd9fae.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd4_png.rf.ef0a26f12ea646d62bf91fb17b88c10a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd10_png.rf.68ff97f01fa2fe77065f1e2c58ad01a4.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji14_png.rf.7321bba6ec8505b5cdf1ab4819a28692.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako11_png.rf.e8b63d93df6812de5c135979d18de3f9.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk11_png.rf.5e73331cbad284ac73af4c95f03e7b30.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria1_jpeg.rf.37da04e7560252bcc0b54055cb5c482c.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux8_jpg.rf.6410fe78dd7dc52708e8d78b053f7a41.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore14_png.rf.5c25c5212ad104c85909207234a069c8.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji9_png.rf.8bc32cb2106b1351a6b5897ab148e88a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji3_png.rf.117206963311615bebe6676e30799a79.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\mcd9_png.rf.3e3fe0f0fb655345247327f8b8d98aae.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk4_png.rf.17f1266878a8c9d37c9b0b792c7e778a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd8_png.rf.9d2713188728c716e96e98c48b75d7d9.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria11_png.rf.3d87e3ebcaa3f13c242ec30658339803.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\mako15_png.rf.373f209545956869d4e33557f8fa033f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk1_png.rf.28857a6db21d231898a989c30c920ddb.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux20_png.rf.c171b5c40b220d75f4ee0015668a26fb.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk13_png.rf.d8920ea3593fa67b5ef4fd4c2411b5d9.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji2_png.rf.56cb59370d5c149e40accad94d67b794.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria9_png.rf.f992a23ed257d0ec548f127f32b70567.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\bk15_png.rf.c69791d33585fe9c9648c05bf73bf504.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk5_png.rf.19bb935f266e4bcaaca3fe407d79425d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\mcd17_png.rf.11dc4e868d2e23033fd77a8ee5f08a2b.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux14_jpg.rf.a22f0f2776aef3d29284016613600508.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji1_jpeg.rf.bdd21bb1162439a1bc0da09ad061675a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria2_png.rf.9b49ea7ca52fdefddad561000b9216ba.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux16_jpg.rf.6a300cd68ead4cc056015853010b25c7.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako12_png.rf.429785457dbcd40e5c3b4b2c6c717643.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\kopken1_png.rf.68d60d691e2c50c64bf78f5093669f0b.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\solaria7_png.rf.3678260af11664e36822ecce3f5764bd.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore10_png.rf.1a5f6d4a9717c0fb81cb39c383d2e75f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\mcd14_png.rf.ec8fc91cbe49879524ca47a022f94df8.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk14_png.rf.f32ff9d42c6f68029e6b7b37ff71dae1.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk19_png.rf.79df4b9a5802796bef74004accd7ee6d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore1_jpeg.rf.7e9eb12ed553a9f777d59744a2695e32.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji4_png.rf.aebf9b7894862bbf726a1f249676d75c.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\mcd13_png.rf.13e8a7990ec4540ea3d1a10d3ee373c7.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk3_png.rf.fddb62fd64e661937120be8d18f5df1f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji15_png.rf.75f0eae35d53cb3ed1f43c74ad84625a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\tongtji12_png.rf.35f66821321fbe23066ded225dc8301a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\mcd6_png.rf.d9f278500aa90d8d718ffe069508979f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\solaria10_png.rf.341a0c5de2069b704d55c83393dd3f58.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd20_png.rf.e2a115d299db10e7ee01647ea707d83f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux15_jpg.rf.4d36925866b2d615afa73b92e62bba38.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore2_png.rf.e0b308bb22726cb880d91c578f36a47d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd11_png.rf.c950096c4831dd57d3be70e36fe2555a.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\bk6_png.rf.e34da0ca4e159ee4a8758c7d05821494.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\bk20_png.rf.bff103d0b061814dbd9bf4ee8431d8c2.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux11_jpg.rf.67ff38f6921335a8d044ab7bad9561d8.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk17_png.rf.f7d4219a5b83caf39219c1d4a40dda7b.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore20_png.rf.df375ef2a8ec971bac59cc850438be2f.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux10_jpg.rf.555aa04bffedbb5553f50465ef6f4deb.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako14_png.rf.e7e83b08383c6d7f108ec71afc901c4d.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\test\images\sbux12_jpg.rf.3b748fe56b7a1af48e156df3d090dda1.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\sbux5_png.rf.680d6161e9ef04155d85bf93ad3a25b5.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\solaria20_png.rf.cd90417d7c5d9c4d546787d75a41cf47.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\fore3_png.rf.097cd8946f2548ca52acfdda25962d20.jpg,F&B,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0000.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0001.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0002.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0003.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0004.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0005.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0006.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0007.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0008.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0009.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0010.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0011.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0012.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0013.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0014.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0015.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0016.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0017.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0018.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0019.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0020.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0021.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0022.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0023.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0024.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0025.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0026.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0027.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0028.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0029.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0030.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0031.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0032.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0033.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0034.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0035.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0036.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0037.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0038.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0039.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0040.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0041.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0042.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0043.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0044.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0045.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0046.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0047.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0048.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0049.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0050.jpg,F&B,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\F&B\train\aug_F&B_0051.jpg,F&B,train,True
